packet_count,byte_count,unique_ips,unique_ports,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_count,udp_count,icmp_count
-0.7923694662305023,-0.775701168007301,-0.9751465936178806,-0.4850656192414649,-0.5317080243133001,-0.7851051105224605,-0.5478869756900053,-0.7837802120122623,-0.9713798907218019,-0.12461119656980672
-0.7988341269923157,-0.7771784842010747,-0.9751465936178806,-0.4850656192414649,-0.580109033137978,-0.7901226471776723,-0.5478869756900053,-0.7903046992070757,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7763705240859444,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7763705240859444,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8101472833254891,-0.776272487084527,-0.8636330646397211,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8198442744682093,-0.7798761920331833,-0.7521195356615616,-0.5155233903502853,-0.604309537550317,-0.8135378182353278,-0.7135704291893564,-0.8131404043889227,-0.9713798907218019,-0.12461119656980672
-0.8036826225636757,-0.7555697768541606,-1.08666012259604,-0.5002945047958751,-0.580109033137978,-0.7968126960512882,-0.6583426113562394,-0.7968291864018892,-0.868649869937187,-0.12461119656980672
-0.8069149529445825,-0.7575271362962543,-0.9751465936178806,-0.5002945047958751,-0.580109033137978,-0.7984852082696922,-0.6583426113562394,-0.7984603082005924,-0.9713798907218019,-0.12461119656980672
-0.8069149529445825,-0.7763603823271772,-1.08666012259604,-0.5002945047958751,-0.5317080243133001,-0.8001577204880961,-0.6583426113562394,-0.7984603082005924,-0.9713798907218019,-0.12461119656980672
-0.8117634485159425,-0.7751028042400289,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.803502744924904,-0.6583426113562394,-0.8033536735967025,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7804238470066187,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.868649869937187,-0.12461119656980672
-0.823076604849116,-0.7803291905914571,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8152103304537318,-0.7135704291893564,-0.814771526187626,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7782061824228304,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7740108748794134,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.805175257143308,-0.7135704291893564,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8133796137063959,-0.7754881910731872,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.803502744924904,-0.6583426113562394,-0.8049847953954059,-0.9713798907218019,-0.12461119656980672
-0.8246927700395693,-0.7804238470066187,-1.1981736515741994,-0.5307522759046954,-0.6285100419626559,-0.8168828426721357,-0.7135704291893564,-0.8180337697850327,-0.868649869937187,-0.12461119656980672
-0.8182281092777559,-0.7795212304763268,-1.1981736515741994,-0.5307522759046954,-0.580109033137978,-0.8101927937985199,-0.7135704291893564,-0.809878160791516,-0.9713798907218019,-0.12461119656980672
